event_id_cnty,event_date,year,event_type,actor1,actor2,latitude,longitude,fatalities,dyad_name
UKR4589,11/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.242,37.7925,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
RUS621,10/05/2018 00:00,2018,Violence against civilians,Unidentified Armed Group (Russia),Civilians (Russia),55.347,78.3485,1,Unidentified Armed Group (Russia) - Civilians (Russia)
RUS623,10/05/2018 00:00,2018,Violence against civilians,Unidentified Armed Group (Russia),Civilians (Russia),45.0532,38.7029,1,Unidentified Armed Group (Russia) - Civilians (Russia)
UKR4539,10/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.0987,37.8199,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4554,10/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4480,09/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.6691,38.4849,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4486,09/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7491,38.8058,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4488,09/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3798,38.0067,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4494,09/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.5837,38.3572,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4511,09/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4292,38.0094,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4521,09/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4263,38.1711,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4439,08/05/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.3564,37.9269,2,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR4406,07/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4292,38.0094,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR40327,07/05/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),48.648,39.1119,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR4337,06/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3133,38.0416,4,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4296,05/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.1394,37.7497,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4302,05/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7491,38.8058,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4306,05/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.0987,37.8199,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4319,05/05/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7234,38.635,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4329,05/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4263,04/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7491,38.8058,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4271,04/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.438,38.2235,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4278,04/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.1394,37.7497,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
RUS499,04/05/2018 00:00,2018,Battles,Police Forces of Russia (2000-) Federal Security Service,Islamic State (Russia),56.2946,43.9412,1,Police Forces of Russia (2000-) Federal Security Service - Islamic State (Russia)
RUS498,04/05/2018 00:00,2018,Battles,Police Forces of Russia (2000-) Federal Security Service,Unidentified Armed Group (Russia),44.6353,41.9476,2,Police Forces of Russia (2000-) Federal Security Service - Unidentified Armed Group (Russia)
UKR4233,03/05/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.3396,38.3244,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR4143,01/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.0675,37.7919,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4154,01/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.006,37.5097,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4155,01/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1269,37.7527,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4176,01/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.1394,37.7497,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
RUS477,01/05/2018 00:00,2018,Battles,Police Forces of Russia (2000-),Islamic State (Russia),44.7506,44.9874,1,Police Forces of Russia (2000-) - Islamic State (Russia)
UKR4026,28/04/2018 00:00,2018,Explosions/Remote violence,Military Forces of Ukraine (2014-2019),Civilians (Ukraine),47.7492,37.6777,2,Military Forces of Ukraine (2014-2019) - Civilians (Ukraine)
UKR3991,27/04/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,47.1298,37.571,5,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR3939,26/04/2018 00:00,2018,Explosions/Remote violence,Military Forces of Ukraine (2014-2019),Civilians (Ukraine),47.7492,37.6777,2,Military Forces of Ukraine (2014-2019) - Civilians (Ukraine)
RUS419,24/04/2018 00:00,2018,Battles,Police Forces of Russia (2000-),Unidentified Armed Group (Russia),42.0678,48.2899,2,Police Forces of Russia (2000-) - Unidentified Armed Group (Russia)
RUS399,21/04/2018 00:00,2018,Battles,Police Forces of Russia (2000-),Unidentified Armed Group (Russia),42.0678,48.2899,3,Police Forces of Russia (2000-) - Unidentified Armed Group (Russia)
RUS404,21/04/2018 00:00,2018,Battles,Police Forces of Russia (2000-) Federal Security Service,Islamic State (Russia),45.0428,41.9734,1,Police Forces of Russia (2000-) Federal Security Service - Islamic State (Russia)
UKR3745,21/04/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4292,38.0094,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR3748,21/04/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.1394,37.7497,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
RUS398,21/04/2018 00:00,2018,Battles,Police Forces of Russia (2000-),Unidentified Armed Group (Russia),42.0678,48.2899,9,Police Forces of Russia (2000-) - Unidentified Armed Group (Russia)
UKR40321,21/04/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Military Forces of Ukraine (2014-2019),48.4729,38.0857,1,Unidentified Armed Group (Ukraine) - Military Forces of Ukraine (2014-2019)
UKR3744,21/04/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),48.4361,39.1061,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR3695,20/04/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1269,37.7527,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR40320,19/04/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),48.5887,39.5143,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
RUS391,17/04/2018 00:00,2018,Battles,Police Forces of Russia (2000-) Federal Security Service,Islamic State (Russia),47.2213,39.6939,1,Police Forces of Russia (2000-) Federal Security Service - Islamic State (Russia)
UKR3585,17/04/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.207,37.7501,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR3542,16/04/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.0669,37.6664,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR3480,15/04/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.38,38.3471,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR3418,13/04/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.7146,38.6996,2,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR3413,13/04/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.7482,38.8686,6,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR3403,13/04/2018 00:00,2018,Battles,Unidentified Armed Group (Ukraine),NAF: United Armed Forces of Novorossiya,48.015,37.8014,1,Unidentified Armed Group (Ukraine) - NAF: United Armed Forces of Novorossiya
RUS373,13/04/2018 00:00,2018,Battles,Unidentified Armed Group (Russia),Unidentified Armed Group (Russia),43.2509,46.5877,2,Unidentified Armed Group (Russia) - Unidentified Armed Group (Russia)
UKR3355,12/04/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.0669,37.6664,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR3224,08/04/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.4292,38.0094,4,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR3184,07/04/2018 00:00,2018,Explosions/Remote violence,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.5695,38.5245,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR3203,07/04/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.4733,38.457,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR3191,07/04/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),48.7564,39.3588,4,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR3166,06/04/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.1298,37.8594,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
RUS359,05/04/2018 00:00,2018,Violence against civilians,Military Forces of Russia (2000-),Civilians (Russia),43.2577,42.6443,1,Military Forces of Russia (2000-) - Civilians (Russia)
UKR2955,30/03/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Military Forces of Ukraine (2014-2019),48.015,37.8014,1,Unidentified Armed Group (Ukraine) - Military Forces of Ukraine (2014-2019)
UKR2835,28/03/2018 00:00,2018,Battles,Unidentified Armed Group (Ukraine),Military Forces of Ukraine (2014-2019),48.4305,38.2554,2,Unidentified Armed Group (Ukraine) - Military Forces of Ukraine (2014-2019)
UKR2834,28/03/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Military Forces of Ukraine (2014-2019),48.4305,38.2554,2,Unidentified Armed Group (Ukraine) - Military Forces of Ukraine (2014-2019)
UKR2783,27/03/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.015,37.8014,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR2779,26/03/2018 00:00,2018,Explosions/Remote violence,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.4292,38.0094,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR2732,26/03/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.015,37.8014,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR37393,26/03/2018 00:00,2018,Violence against civilians,Unidentified Armed Group (Ukraine),Civilians (Ukraine),50.4696,30.3382,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR2686,25/03/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.3133,38.0416,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR2696,25/03/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.0961,37.7214,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR2700,25/03/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.0669,37.6664,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR2699,25/03/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.0669,37.6664,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
RUS316,24/03/2018 00:00,2018,Battles,Police Forces of Russia (2000-) Federal Security Service,Islamic State (Russia),42.7836,46.2617,1,Police Forces of Russia (2000-) Federal Security Service - Islamic State (Russia)
RUS307,20/03/2018 00:00,2018,Battles,Police Forces of Russia (2000-),Unidentified Armed Group (Russia),43.19,45.2837,4,Police Forces of Russia (2000-) - Unidentified Armed Group (Russia)
RUS308,20/03/2018 00:00,2018,Battles,Police Forces of Russia (2000-),Islamic State (Russia),43.3119,45.689,1,Police Forces of Russia (2000-) - Islamic State (Russia)
UKR2539,19/03/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),NAF: United Armed Forces of Novorossiya,48.2362,38.2073,1,Unidentified Armed Group (Ukraine) - NAF: United Armed Forces of Novorossiya
UKR2514,18/03/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),Right Sector,48.0669,37.6664,2,Military Forces of Ukraine (2014-2019) - Right Sector
RUS292,17/03/2018 00:00,2018,Battles,Unidentified Armed Group (Russia),Private Security Forces (Russia),43.3119,45.689,1,Unidentified Armed Group (Russia) - Private Security Forces (Russia)
UKR2419,15/03/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),48.4615,37.0852,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
RUS273,13/03/2018 00:00,2018,Battles,Police Forces of Russia (2000-) Federal Security Service,Islamic State (Russia),51.5406,46.0086,3,Police Forces of Russia (2000-) Federal Security Service - Islamic State (Russia)
UKR2339,12/03/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.4292,38.0094,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR2316,11/03/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.5337,38.4,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR2320,11/03/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Military Forces of Ukraine (2014-2019),48.015,37.8014,1,Unidentified Armed Group (Ukraine) - Military Forces of Ukraine (2014-2019)
RUS260,11/03/2018 00:00,2018,Battles,Police Forces of Russia (2000-) Federal Security Service,Unidentified Armed Group (Russia),51.5406,46.0086,2,Police Forces of Russia (2000-) Federal Security Service - Unidentified Armed Group (Russia)
UKR2278,09/03/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR2272,09/03/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),47.968,37.5475,2,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
