"","eventid","iyear","longitude","latitude","nkill","suicide_txt"
"1327",201509090066,2015-01-01,45.347364,3.204336,3,"No"
"1328",201509130029,2015-01-01,45.347978,3.202662,3,"No"
"1329",201509140051,2015-01-01,43.472128,3.312293,NA,"No"
"1330",201509160001,2015-01-01,45.202402,4.73538,6,"No"
"1331",201509170035,2015-01-01,42.546652,-0.357847,3,"No"
"1332",201509210003,2015-01-01,45.326114,2.059818,12,"Yes"
"1333",201509210051,2015-01-01,41.008111,0.412115,NA,"No"
"1334",201509260001,2015-01-01,42.546652,-0.357847,4,"No"
"1335",201509300090,2015-01-01,44.695142,1.808302,NA,"No"
"1336",201510010044,2015-01-01,45.595628,3.385154,1,"No"
"1337",201510030019,2015-01-01,45.560488,4.210529,NA,"No"
"1338",201510030034,2015-01-01,45.540909,2.883272,NA,"No"
"1339",201510060027,2015-01-01,47.970044,5.439811,NA,"No"
"1340",201510070015,2015-01-01,45.326114,2.059818,2,"No"
"1341",201510070045,2015-01-01,45.118061,2.14383,1,"No"
"1342",201510100028,2015-01-01,44.511845,2.71581,0,"No"
"1343",201510120001,2015-01-01,40.369253,0.000134,0,"No"
"1344",201510140021,2015-01-01,44.907881,1.798297,0,"No"
"1345",201510150022,2015-01-01,45.500641,2.777264,0,"No"
"1346",201510160029,2015-01-01,45.326114,2.059818,1,"No"
"1347",201510170046,2015-01-01,41.877171,3.926858,0,"No"
"1348",201510220041,2015-01-01,45.326114,2.059818,0,"No"
"1349",201510240067,2015-01-01,45.056832,2.135089,1,"No"
"1350",201510250009,2015-01-01,42.311406,2.329817,0,"No"
"1351",201510290079,2015-01-01,43.004249,2.872112,0,"No"
"1352",201510310013,2015-01-01,43.796963,3.037389,0,"No"
"1353",201510310014,2015-01-01,43.887725,4.119939,NA,"No"
"1354",201510310015,2015-01-01,43.6424,4.19162,NA,"No"
"1355",201511010010,2015-01-01,45.326114,2.059818,21,"Yes"
"1356",201511020052,2015-01-01,42.218563,3.32728,1,"No"
"1357",201511050019,2015-01-01,41.877171,3.926858,2,"No"
"1358",201511050020,2015-01-01,41.877171,3.926858,2,"No"
"1359",201511070011,2015-01-01,45.326114,2.059818,1,"No"
"1360",201511090012,2015-01-01,45.326114,2.059818,1,"No"
"1361",201511110006,2015-01-01,44.247902,1.876646,6,"Yes"
"1362",201511120029,2015-01-01,42.451105,1.644328,4,"No"
"1363",201511130048,2015-01-01,46.622805,4.684885,15,"No"
"1364",201511140017,2015-01-01,45.15723,2.099684,6,"No"
"1365",201511180002,2015-01-01,45.118061,2.14383,2,"No"
"1366",201511210005,2015-01-01,45.565232,3.853247,1,"No"
"1367",201511220013,2015-01-01,41.877171,3.926858,1,"No"
"1368",201511240024,2015-01-01,46.087201,4.389634,7,"No"
"1369",201511240066,2015-01-01,42.236244,3.503923,0,"No"
"1370",201511270030,2015-01-01,40.053448,1.746832,0,"No"
"1371",201511280049,2015-01-01,45.241971,2.038774,0,"No"
"1372",201512030031,2015-01-01,45.326114,2.059818,1,"No"
"1373",201512050026,2015-01-01,47.363212,8.477092,1,"No"
"1374",201512080028,2015-01-01,44.078561,2.798167,1,"No"
"1375",201512090032,2015-01-01,41.601181,0.224021,0,"No"
"1376",201512100013,2015-01-01,45.326114,2.059818,1,"No"
"1377",201512120024,2015-01-01,45.326114,2.059818,1,"No"
"1378",201512120049,2015-01-01,44.768691,1.716342,0,"No"
"1379",201512140018,2015-01-01,41.844706,3.938715,0,"No"
"1380",201512140019,2015-01-01,45.326114,2.059818,2,"No"
"1381",201512150008,2015-01-01,40.927444,2.809093,0,"No"
"1382",201512160024,2015-01-01,40.651182,-2.327377,1,"No"
"1383",201512180016,2015-01-01,44.526449,1.639161,4,"Yes"
"1384",201512190016,2015-01-01,45.326114,2.059818,0,"No"
"1385",201512190017,2015-01-01,45.326114,2.059818,3,"No"
"1386",201512210026,2015-01-01,45.326114,2.059818,1,"No"
"1387",201512210027,2015-01-01,45.326114,2.059818,1,"No"
"1388",201512210028,2015-01-01,40.927444,2.809093,3,"No"
"1389",201512250014,2015-01-01,41.488804,-1.74516,1,"No"
"1390",201512250015,2015-01-01,40.438048,-2.388649,0,"No"
"1391",201512260012,2015-01-01,40.927444,2.809093,1,"No"
"1392",201512270001,2015-01-01,42.306941,2.207075,0,"No"
"1393",201512270007,2015-01-01,40.958688,3.573799,2,"No"
"1394",201512300018,2015-01-01,46.825284,5.185013,0,"No"
"1395",201512310036,2015-01-01,42.452334,1.639986,5,"No"
"1396",201601010013,2016-01-01,45.326114,2.059818,3,"No"
"1397",201601010014,2016-01-01,45.326114,2.059818,1,"No"
"1398",201601020007,2016-01-01,45.326114,2.059818,4,"Yes"
"1399",201601030017,2016-01-01,46.622317,4.685335,1,"No"
"1400",201601030049,2016-01-01,46.544292,4.649988,1,"No"
"1401",201601040015,2016-01-01,45.018703,2.398135,4,"No"
"1402",201601040053,2016-01-01,32.298282,2.779159,0,"No"
"1403",201601070010,2016-01-01,45.326114,2.059818,2,"No"
"1404",201601070011,2016-01-01,45.326114,2.059818,0,"No"
"1405",201601100001,2016-01-01,45.326114,2.059818,0,"No"
"1406",201601170048,2016-01-01,44.83206,1.978939,2,"No"
"1407",201601220007,2016-01-01,45.326114,2.059818,10,"Yes"
"1408",201601220008,2016-01-01,45.326114,2.059818,10,"Yes"
"1409",201601240014,2016-01-01,37.208016,-0.669342,0,"No"
"1410",201601260003,2016-01-01,40.900641,-2.269558,7,"No"
"1411",201601290028,2016-01-01,42.288006,2.339047,0,"No"
"1412",201601300050,2016-01-01,44.529977,1.789637,0,"No"
"1413",201601300061,2016-01-01,41.366985,-1.565047,4,"No"
"1414",201601310034,2016-01-01,40.469372,-2.235741,3,"No"
"1415",201602010018,2016-01-01,45.326114,2.059818,1,"No"
"1416",201602020018,2016-01-01,45.326114,2.059818,1,"Yes"
"1417",201602060045,2016-01-01,45.326114,2.059818,1,"No"
"1418",201602060056,2016-01-01,44.768691,1.716342,0,"No"
"1419",201602070015,2016-01-01,44.529977,1.789637,1,"No"
"1420",201602070033,2016-01-01,42.280336,2.349308,0,"No"
"1421",201602090024,2016-01-01,45.58461,3.924791,1,"No"
"1422",201602110014,2016-01-01,45.326114,2.059818,0,"No"
"1423",201602140032,2016-01-01,45.791655,2.935672,1,"No"
"1424",201602140033,2016-01-01,42.461986,-0.379485,0,"No"
"1425",201602150018,2016-01-01,45.326114,2.059818,1,"No"
"1426",201602150037,2016-01-01,45.118061,2.14383,3,"No"
"1427",201602160011,2016-01-01,45.490409,4.2362,1,"No"
"1428",201602180046,2016-01-01,42.546652,-0.357847,0,"No"
"1429",201602200025,2016-01-01,44.028704,1.114228,0,"No"
"1430",201602240012,2016-01-01,45.253186,4.742519,2,"No"
"1431",201602250001,2016-01-01,45.326114,2.059818,7,"No"
"1432",201602260014,2016-01-01,45.326114,2.059818,15,"Yes"
"1433",201602260022,2016-01-01,45.326114,2.059818,15,"No"
"1434",201602280013,2016-01-01,43.646581,3.115641,16,"No"
"1435",201602280014,2016-01-01,43.646581,3.115641,16,"Yes"
"1436",201603010037,2016-01-01,47.836901,5.196882,5,"No"
"1437",201603010038,2016-01-01,47.836901,5.196882,5,"No"
"1438",201603030017,2016-01-01,42.502373,-0.377561,0,"No"
"1439",201603030021,2016-01-01,45.117694,2.160046,0,"No"
"1440",201603030022,2016-01-01,45.085501,2.1906,0,"No"
"1441",201603030023,2016-01-01,45.084984,2.141759,0,"No"
"1442",201603050015,2016-01-01,42.280336,2.349308,3,"No"
"1443",201603070014,2016-01-01,45.240475,4.753118,0,"No"
"1444",201603070017,2016-01-01,45.226,3.82433,NA,"No"
"1445",201603080036,2016-01-01,42.546652,-0.357847,0,"No"
"1446",201603090023,2016-01-01,45.326114,2.059818,3,"Yes"
"1447",201603090063,2016-01-01,42.546652,-0.357847,3,"No"
"1448",201603090064,2016-01-01,42.546652,-0.357847,3,"No"
"1449",201603100016,2016-01-01,42.218563,3.32728,3,"No"
"1450",201603110021,2016-01-01,47.85524,4.656037,1,"No"
"1451",201603120020,2016-01-01,44.580023,1.658283,1,"No"
"1452",201603130021,2016-01-01,44.529977,1.789637,1,"No"
"1453",201603130022,2016-01-01,44.028704,1.114228,1,"No"
"1454",201603130077,2016-01-01,45.118061,2.14383,0,"No"
"1455",201603150036,2016-01-01,49.845517,7.964226,6,"No"
"1456",201603150037,2016-01-01,49.821148,7.968031,5,"No"
"1457",201603150046,2016-01-01,41.967613,2.448348,0,"No"
"1458",201603180017,2016-01-01,41.83736,-1.21933,3,"No"
"1459",201603180020,2016-01-01,49.179656,11.274795,1,"No"
"1460",201603200039,2016-01-01,43.484289,4.264994,0,"No"
"1461",201603270041,2016-01-01,45.326114,2.059818,1,"No"
"1462",201603280023,2016-01-01,41.499086,-1.034622,8,"No"
"1463",201603290027,2016-01-01,44.552719,1.913091,NA,"No"
"1464",201603290047,2016-01-01,44.511845,2.71581,0,"No"
"1465",201603300001,2016-01-01,45.326114,2.059818,6,"No"
"1466",201603300035,2016-01-01,41.501889,-1.034931,NA,"No"
"1467",201603310004,2016-01-01,47.429032,6.774396,10,"Yes"
"1468",201604020031,2016-01-01,42.280336,2.349308,1,"No"
"1469",201604030039,2016-01-01,45.326114,2.059818,0,"No"
"1470",201604030040,2016-01-01,45.326114,2.059818,0,"No"
"1471",201604030041,2016-01-01,45.326114,2.059818,0,"No"
"1472",201604050021,2016-01-01,45.326114,2.059818,2,"No"
"1473",201604060011,2016-01-01,43.243996,4.05339,1,"No"
"1474",201604070005,2016-01-01,45.326114,2.059818,2,"No"
"1475",201604070006,2016-01-01,45.326114,2.059818,1,"No"
"1476",201604090018,2016-01-01,45.326114,2.059818,3,"No"
"1477",201604100027,2016-01-01,40.958241,0.989679,0,"No"
"1478",201604110010,2016-01-01,45.326114,2.059818,6,"Yes"
"1479",201604130026,2016-01-01,45.118061,2.14383,3,"No"
"1480",201604140004,2016-01-01,41.877171,3.926858,0,"No"
"1481",201604180011,2016-01-01,45.326114,2.059818,5,"No"
"1482",201604190043,2016-01-01,47.866564,4.74097,NA,"No"
"1483",201604210035,2016-01-01,45.545749,4.231511,NA,"No"
"1484",201604220031,2016-01-01,45.326114,2.059818,0,"No"
"1485",201604230033,2016-01-01,44.078561,2.798167,1,"No"
"1486",201604260007,2016-01-01,45.326114,2.059818,0,"No"
"1487",201605010017,2016-01-01,44.529977,1.789637,2,"No"
"1488",201605060015,2016-01-01,42.288006,2.339047,2,"No"
"1489",201605070030,2016-01-01,45.326114,2.059818,0,"No"
"1490",201605090009,2016-01-01,45.326114,2.059818,6,"Yes"
"1491",201605100069,2016-01-01,42.546652,-0.357847,0,"No"
"1492",201605110043,2016-01-01,44.834958,2.043832,5,"No"
"1493",201605130046,2016-01-01,45.570019,3.855562,6,"No"
"1494",201605140029,2016-01-01,45.221423,2.072112,0,"No"
"1495",201605140030,2016-01-01,46.247392,3.777576,0,"No"
"1496",201605140047,2016-01-01,46.247392,3.777576,4,"No"
"1497",201605150031,2016-01-01,45.326114,2.059818,0,"No"
"1498",201605170051,2016-01-01,45.565232,3.853247,1,"No"
"1499",201605190006,2016-01-01,32.901973,-2.522078,3,"No"
"1500",201605190031,2016-01-01,45.326114,2.059818,2,"Yes"
"1501",201605230023,2016-01-01,45.326114,2.059818,0,"No"
"1502",201605240027,2016-01-01,42.236244,3.503923,1,"No"
"1503",201605260037,2016-01-01,46.61597,4.02379,1,"No"
"1504",201605260038,2016-01-01,46.61597,4.02379,1,"No"
"1505",201605290005,2016-01-01,39.446944,-4.173348,1,"No"
"1506",201605290006,2016-01-01,39.446944,-4.173348,1,"No"
"1507",201605290007,2016-01-01,39.446944,-4.173348,1,"No"
"1508",201605310003,2016-01-01,45.326114,2.059818,0,"No"
"1509",201606010004,2016-01-01,45.326114,2.059818,24,"Yes"
"1510",201606030016,2016-01-01,40.87599,0.349466,NA,"No"
"1511",201606030085,2016-01-01,41.855116,3.935639,0,"No"
"1512",201606040017,2016-01-01,41.507043,3.560843,0,"No"
"1513",201606050045,2016-01-01,45.326114,2.059818,1,"No"
"1514",201606060061,2016-01-01,45.326114,2.059818,0,"No"
"1515",201606070022,2016-01-01,45.326114,2.059818,1,"No"
"1516",201606070023,2016-01-01,45.257345,1.991702,1,"No"
"1517",201606080024,2016-01-01,47.429032,6.774396,1,"No"
"1518",201606090032,2016-01-01,45.326114,2.059818,1,"No"
"1519",201606110048,2016-01-01,41.844706,3.938715,0,"No"
"1520",201606120017,2016-01-01,42.547291,3.808284,0,"No"
"1521",201606130018,2016-01-01,45.326114,2.059818,1,"No"
"1522",201606140015,2016-01-01,45.326114,2.059818,0,"No"
"1523",201606140016,2016-01-01,45.326114,2.059818,0,"No"
"1524",201606140017,2016-01-01,45.326114,2.059818,0,"No"
"1525",201606150026,2016-01-01,45.326114,2.059818,1,"No"
"1526",201606150027,2016-01-01,45.326114,2.059818,1,"No"
"1527",201606160024,2016-01-01,44.031816,1.116195,4,"No"
"1528",201606190035,2016-01-01,45.326114,2.059818,1,"Yes"
"1529",201606190036,2016-01-01,45.326114,2.059818,0,"No"
"1530",201606200022,2016-01-01,40.927444,2.809093,5,"No"
"1531",201606200023,2016-01-01,40.336841,-0.457561,1,"No"
"1532",201606200042,2016-01-01,44.510127,4.015436,0,"No"
"1533",201606210003,2016-01-01,44.768691,1.716342,1,"No"
"1534",201606210006,2016-01-01,45.500641,2.777264,1,"No"
"1535",201606220003,2016-01-01,45.560488,4.210529,1,"No"
"1536",201606220015,2016-01-01,42.572955,1.157334,2,"No"
"1537",201606220051,2016-01-01,47.431191,6.770279,1,"No"
"1538",201606230005,2016-01-01,45.118061,2.14383,1,"No"
"1539",201606240049,2016-01-01,45.326114,2.059818,1,"No"
"1540",201606250001,2016-01-01,45.326114,2.059818,16,"Yes"
"1541",201606250032,2016-01-01,41.32566,3.159835,0,"No"
"1542",201606250033,2016-01-01,41.32566,3.159835,0,"No"
"1543",201606260025,2016-01-01,47.431191,6.770279,1,"No"
"1544",201606300007,2016-01-01,45.15723,2.099684,20,"No"
"1545",201607010042,2016-01-01,43.646581,3.115641,2,"No"
"1546",201607010044,2016-01-01,43.646581,3.115641,2,"No"
"1547",201607020030,2016-01-01,41.432715,-1.593373,0,"No"
"1548",201607050027,2016-01-01,43.246505,3.810951,0,"No"
"1549",201607050028,2016-01-01,42.977068,2.405815,0,"No"
"1550",201607060023,2016-01-01,45.326114,2.059818,0,"No"
"1551",201607070023,2016-01-01,41.008111,0.412115,NA,"No"
"1552",201607070061,2016-01-01,47.855993,4.656364,2,"No"
"1553",201607090020,2016-01-01,40.958241,0.989679,NA,"No"
"1554",201607090025,2016-01-01,41.398462,3.349728,1,"No"
"1555",201607110027,2016-01-01,45.326114,2.059818,1,"No"
"1556",201607130020,2016-01-01,43.472128,3.312293,16,"No"
"1557",201607130021,2016-01-01,45.250364,4.554515,1,"No"
"1558",201607130022,2016-01-01,45.326114,2.059818,0,"Yes"
"1559",201607140026,2016-01-01,40.900641,-2.269558,1,"No"
"1560",201607140037,2016-01-01,45.326114,2.059818,3,"No"
"1561",201607180036,2016-01-01,44.529977,1.789637,0,"No"
"1562",201607210024,2016-01-01,46.569215,3.204004,0,"No"
"1563",201607210025,2016-01-01,46.321079,2.760456,0,"No"
"1564",201607210026,2016-01-01,46.321079,2.760456,0,"No"
"1565",201607210040,2016-01-01,46.321079,2.760456,0,"No"
"1566",201607210045,2016-01-01,46.61597,4.02379,0,"No"
"1567",201607210046,2016-01-01,46.61597,4.02379,0,"No"
"1568",201607230030,2016-01-01,45.326114,2.059818,0,"No"
"1569",201607240015,2016-01-01,44.721717,1.680753,1,"No"
"1570",201607240016,2016-01-01,46.904989,5.351784,NA,"No"
"1571",201607240017,2016-01-01,47.14717,4.5315,NA,"No"
"1572",201607250003,2016-01-01,44.511845,2.71581,0,"No"
"1573",201607250042,2016-01-01,43.0053,2.868764,1,"No"
"1574",201607260004,2016-01-01,45.326114,2.059818,7,"Yes"
"1575",201607260019,2016-01-01,45.326114,2.059818,0,"No"
"1576",201607270029,2016-01-01,43.523325,2.110296,1,"No"
"1577",201607280001,2016-01-01,41.415798,3.382029,0,"No"
"1578",201607300018,2016-01-01,45.326114,2.059818,1,"No"
"1579",201607310025,2016-01-01,45.326114,2.059818,12,"Yes"
"1580",201607310028,2016-01-01,45.326114,2.059818,2,"No"
"1581",201608010015,2016-01-01,41.488779,-1.74546,0,"No"
"1582",201608010032,2016-01-01,45.326114,2.059818,1,"No"
"1583",201608010037,2016-01-01,41.877171,3.926858,1,"No"
"1584",201608010058,2016-01-01,42.365865,-0.099854,NA,"No"
"1585",201608030010,2016-01-01,45.326114,2.059818,1,"No"
"1586",201608040009,2016-01-01,45.15723,2.099684,1,"No"
"1587",201608040010,2016-01-01,45.118061,2.14383,1,"No"
"1588",201608060031,2016-01-01,43.646581,3.115641,1,"No"
"1589",201608060033,2016-01-01,43.646581,3.115641,0,"No"
"1590",201608060034,2016-01-01,43.646581,3.115641,0,"No"
"1591",201608060035,2016-01-01,43.646581,3.115641,0,"No"
"1592",201608060056,2016-01-01,44.46062,1.777622,1,"No"
"1593",201608070018,2016-01-01,45.326114,2.059818,0,"No"
"1594",201608080061,2016-01-01,45.326114,2.059818,0,"No"
"1595",201608080062,2016-01-01,45.326114,2.059818,0,"No"
"1596",201608080073,2016-01-01,42.777894,0.495342,0,"No"
"1597",201608090031,2016-01-01,45.326114,2.059818,2,"No"
"1598",201608110044,2016-01-01,45.326114,2.059818,0,"No"
"1599",201608110045,2016-01-01,45.250364,4.554515,1,"No"
"1600",201608120028,2016-01-01,45.326114,2.059818,1,"No"
"1601",201608120029,2016-01-01,45.118061,2.14383,0,"No"
"1602",201608130017,2016-01-01,42.452334,1.639986,0,"No"
"1603",201608130061,2016-01-01,45.250364,4.554515,NA,"No"
"1604",201608170031,2016-01-01,42.280336,2.349308,0,"No"
"1605",201608190017,2016-01-01,45.326114,2.059818,1,"No"
"1606",201608200029,2016-01-01,43.472128,3.312293,NA,"No"
"1607",201608200035,2016-01-01,41.185406,3.153661,0,"No"
"1608",201608210001,2016-01-01,47.429032,6.774396,14,"Yes"
"1609",201608210002,2016-01-01,47.429032,6.774396,13,"Yes"
"1610",201608210004,2016-01-01,45.326114,2.059818,0,"No"
"1611",201608230001,2016-01-01,45.326114,2.059818,1,"No"
"1612",201608240054,2016-01-01,45.326114,2.059818,3,"No"
"1613",201608250004,2016-01-01,45.326114,2.059818,10,"Yes"
"1614",201608250010,2016-01-01,42.280336,2.349308,0,"No"
"1615",201608260017,2016-01-01,45.326114,2.059818,2,"No"
"1616",201608270012,2016-01-01,46.19144,5.369456,0,"No"
"1617",201608270017,2016-01-01,45.402806,2.085211,2,"No"
"1618",201608270020,2016-01-01,41.457339,-1.732149,1,"No"
"1619",201608280011,2016-01-01,41.877171,3.926858,2,"No"
"1620",201608290012,2016-01-01,45.326114,2.059818,0,"No"
"1621",201608300005,2016-01-01,45.326114,2.059818,23,"Yes"
"1622",201608310020,2016-01-01,45.202402,4.73538,1,"No"
"1623",201609010051,2016-01-01,45.791655,2.935672,3,"No"
"1624",201609040086,2016-01-01,43.91585,3.256582,2,"No"
"1625",201609060005,2016-01-01,45.326114,2.059818,0,"No"
"1626",201609060009,2016-01-01,45.326114,2.059818,3,"No"
"1627",201609070013,2016-01-01,46.4731,4.192246,0,"No"
"1628",201609080018,2016-01-01,45.326114,2.059818,0,"No"
"1629",201609090024,2016-01-01,41.844706,3.938715,0,"No"
"1630",201609090051,2016-01-01,41.844706,3.938715,0,"No"
"1631",201609110002,2016-01-01,39.677613,-4.041179,3,"Yes"
"1632",201609110033,2016-01-01,41.984516,-0.630239,0,"No"
"1633",201609150024,2016-01-01,45.028444,2.033129,NA,"No"
"1634",201609170007,2016-01-01,46.61597,4.02379,0,"No"
"1635",201609170008,2016-01-01,46.4731,4.192246,0,"No"
"1636",201609170029,2016-01-01,46.827662,5.177332,0,"No"
"1637",201609170032,2016-01-01,45.326114,2.059818,1,"No"
"1638",201609190029,2016-01-01,45.326114,2.059818,2,"No"
"1639",201609210006,2016-01-01,45.326114,2.059818,1,"No"
"1640",201609210132,2016-01-01,45.202402,4.73538,1,"No"
"1641",201609220001,2016-01-01,39.010556,-0.061944,0,"No"
"1642",201609220002,2016-01-01,39.010556,-0.061944,2,"No"
"1643",201609240004,2016-01-01,43.646581,3.115641,NA,"No"
"1644",201609240019,2016-01-01,44.768691,1.716342,1,"No"
"1645",201609250003,2016-01-01,45.202402,4.73538,0,"No"
"1646",201609260006,2016-01-01,45.326114,2.059818,0,"No"
"1647",201609290001,2016-01-01,45.326114,2.059818,3,"No"
"1648",201609290027,2016-01-01,45.326114,2.059818,1,"No"
"1649",201610010001,2016-01-01,45.326114,2.059818,4,"Yes"
"1650",201610010041,2016-01-01,42.218563,3.32728,0,"No"
"1651",201610010046,2016-01-01,45.326114,2.059818,1,"No"
"1652",201610040016,2016-01-01,42.546652,-0.357847,0,"No"
"1653",201610040020,2016-01-01,45.326114,2.059818,0,"No"
"1654",201610050027,2016-01-01,44.529977,1.789637,0,"No"
"1655",201610060015,2016-01-01,41.844706,3.938715,6,"No"
"1656",201610060016,2016-01-01,41.844706,3.938715,0,"No"
"1657",201610080026,2016-01-01,45.326114,2.059818,0,"No"
"1658",201610100013,2016-01-01,45.326114,2.059818,0,"Yes"
"1659",201610120022,2016-01-01,42.777894,0.495342,2,"No"
"1660",201610120023,2016-01-01,44.994214,4.193211,5,"No"
"1661",201610130028,2016-01-01,45.402717,2.085781,2,"No"
"1662",201610140017,2016-01-01,44.529977,1.789637,2,"No"
"1663",201610140029,2016-01-01,45.326114,2.059818,1,"No"
"1664",201610150008,2016-01-01,44.078561,2.798167,1,"No"
"1665",201610160029,2016-01-01,45.056832,2.135089,6,"No"
"1666",201610160037,2016-01-01,43.243996,4.05339,2,"No"
"1667",201610170018,2016-01-01,41.844706,3.938715,1,"No"
"1668",201610180009,2016-01-01,45.118061,2.14383,9,"Yes"
"1669",201610180010,2016-01-01,45.118061,2.14383,8,"No"
"1670",201610200028,2016-01-01,45.326114,2.059818,1,"No"
"1671",201610220022,2016-01-01,42.075706,0.515075,3,"No"
"1672",201610230002,2016-01-01,45.326114,2.059818,4,"Yes"
"1673",201610240020,2016-01-01,45.326114,2.059818,1,"No"
"1674",201610240031,2016-01-01,45.560488,4.210529,NA,"No"
"1675",201610250008,2016-01-01,41.844706,3.938715,12,"No"
"1676",201610270041,2016-01-01,44.247902,1.876646,4,"No"
"1677",201610270045,2016-01-01,44.513224,4.010857,2,"No"
"1678",201610280013,2016-01-01,45.326114,2.059818,1,"No"
"1679",201610290023,2016-01-01,42.075706,0.515075,NA,"No"
"1680",201611010083,2016-01-01,44.510157,4.015624,3,"No"
"1681",201611020021,2016-01-01,45.326114,2.059818,1,"No"
"1682",201611080049,2016-01-01,45.207493,2.082062,0,"No"
"1683",201611090024,2016-01-01,44.078561,2.798167,1,"No"
"1684",201611130067,2016-01-01,45.326114,2.059818,1,"No"
"1685",201611140015,2016-01-01,44.078561,2.798167,NA,"No"
"1686",201611150019,2016-01-01,40.900833,-1.181667,0,"No"
"1687",201611150020,2016-01-01,40.514444,-1.595,0,"No"
"1688",201611160019,2016-01-01,42.546652,-0.357847,0,"No"
"1689",201611160026,2016-01-01,45.326114,2.059818,0,"No"
"1690",201611180013,2016-01-01,44.745713,1.750393,0,"No"
"1691",201611200019,2016-01-01,42.722909,1.249456,1,"No"
"1692",201611200022,2016-01-01,45.326114,2.059818,2,"No"
"1693",201611210046,2016-01-01,41.064167,-1.151667,0,"No"
"1694",201611230003,2016-01-01,41.064167,-1.151667,0,"No"
"1695",201611240031,2016-01-01,45.326114,2.059818,1,"No"
"1696",201611250027,2016-01-01,47.619369,4.867576,7,"No"
"1697",201611260003,2016-01-01,45.326114,2.059818,30,"No"
"1698",201611280057,2016-01-01,47.619369,4.867576,5,"No"
"1699",201611280058,2016-01-01,47.763757,6.565673,5,"No"
"1700",201611280059,2016-01-01,47.763757,6.565673,5,"No"
"1701",201611280060,2016-01-01,47.763757,6.565673,5,"No"
"1702",201611280061,2016-01-01,47.763757,6.565673,5,"No"
"1703",201611290005,2016-01-01,49.056877,10.989985,2,"No"
"1704",201611290019,2016-01-01,40.927444,2.809093,0,"No"
"1705",201612010005,2016-01-01,45.500641,2.777264,3,"No"
"1706",201612010006,2016-01-01,42.218563,3.32728,1,"No"
"1707",201612010008,2016-01-01,47.85524,4.656037,0,"No"
"1708",201612050016,2016-01-01,44.078561,2.798167,6,"No"
"1709",201612100004,2016-01-01,45.326114,2.059818,2,"Yes"
"1710",201612110002,2016-01-01,45.326114,2.059818,29,"No"
"1711",201612110009,2016-01-01,42.546652,-0.357847,4,"No"
"1712",201612120015,2016-01-01,41.014357,2.792833,0,"No"
"1713",201612120039,2016-01-01,40.887844,2.6515,0,"No"
"1714",201612120040,2016-01-01,40.887844,2.6515,0,"No"
"1715",201612130007,2016-01-01,47.85524,4.656037,2,"No"
"1716",201612140021,2016-01-01,47.14717,4.5315,0,"No"
"1717",201612150005,2016-01-01,45.326114,2.059818,1,"Yes"
"1718",201612150006,2016-01-01,45.326114,2.059818,6,"No"
"1719",201612150016,2016-01-01,49.179656,11.274795,1,"No"
"1720",201612160028,2016-01-01,42.546652,-0.357847,0,"No"
"1721",201612170028,2016-01-01,42.546652,-0.357847,1,"No"
"1722",201612170040,2016-01-01,42.546652,-0.357847,0,"No"
"1723",201612200021,2016-01-01,49.179656,11.274795,1,"No"
"1724",201612220010,2016-01-01,45.326114,2.059818,3,"No"
"1725",201612230013,2016-01-01,43.796963,3.037389,7,"No"
"1726",201612230016,2016-01-01,39.58704,-4.194504,1,"No"
"1727",201612230017,2016-01-01,44.897628,2.047631,NA,"No"
"1728",201612230018,2016-01-01,40.103599,2.207744,2,"No"
"1729",201612240011,2016-01-01,45.326114,2.059818,2,"No"
"1730",201612250035,2016-01-01,41.982869,-0.629828,5,"No"
"1731",201612250037,2016-01-01,49.179656,11.274795,1,"No"
"1732",201612270008,2016-01-01,42.545278,-0.358056,5,"No"
"1733",201612280030,2016-01-01,45.59839,3.381585,1,"Yes"
"1734",201612280032,2016-01-01,45.326114,2.059818,1,"No"
"1735",201612300013,2016-01-01,43.646581,3.115641,0,"No"
"1736",201701020003,2017-01-01,45.273875,2.002975,6,"Yes"
"1737",201701020004,2017-01-01,45.326114,2.059818,5,"Yes"
"1738",201701040021,2017-01-01,45.326114,2.059818,0,"No"
"1739",201701060015,2017-01-01,44.83206,1.978939,NA,"No"
"1740",201701070013,2017-01-01,45.326114,2.059818,3,"No"
"1741",201701120005,2017-01-01,45.763056,2.853333,2,"No"
"1742",201701140042,2017-01-01,45.326114,2.059818,2,"No"
"1743",201701150009,2017-01-01,44.511845,2.71581,0,"No"
"1744",201701150039,2017-01-01,45.326114,2.059818,1,"No"
"1745",201701150042,2017-01-01,44.529977,1.789637,0,"No"
"1746",201701160003,2017-01-01,45.118061,2.14383,1,"No"
"1747",201701180018,2017-01-01,45.326114,2.059818,0,"No"
"1748",201701180023,2017-01-01,42.280336,2.349308,0,"No"
"1749",201701190023,2017-01-01,45.118061,2.14383,6,"No"
"1750",201701210012,2017-01-01,45.500641,2.777264,2,"No"
"1751",201701210015,2017-01-01,43.646581,3.115641,0,"No"
"1752",201701230001,2017-01-01,45.118061,2.14383,5,"No"
"1753",201701230004,2017-01-01,41.844706,3.938715,1,"No"
"1754",201701250001,2017-01-01,45.326114,2.059818,34,"Yes"
"1755",201701250002,2017-01-01,43.189167,1.959444,3,"No"
"1756",201701250003,2017-01-01,49.179656,11.274795,0,"No"
"1757",201701250004,2017-01-01,45.118061,2.14383,9,"No"
"1758",201701270030,2017-01-01,45.326114,2.059818,1,"No"
